MAIL,FREIGHT,PASSENGERS,DISTANCE_GROUP,DISTANCE,DEST_AIRPORT_ID,DEST_CITY_NAME,DEST,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,ORIGIN,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER,MONTH,QUARTER,YEAR
0.0,0.0,1746.0,3,1126.0,13198,"Kansas City, MO",MCI,14082,"Punta Gorda, FL",PGD,Allegiant Air,G4,1,1,2025
0.0,2877.0,1746.0,1,153.0,11996,"Greer, SC",GSP,10397,"Atlanta, GA",ATL,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1747.0,1,145.0,10146,"Albany, GA",ABY,10397,"Atlanta, GA",ATL,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1749.0,1,46.0,13830,"Kahului, HI",OGG,13347,"Hoolehua, HI",MKK,"Southern Airways Express, dba Mokulele Airlines",9X,1,1,2025
0.0,0.0,1750.0,1,466.0,13930,"Chicago, IL",ORD,13029,"Lincoln, NE",LNK,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1750.0,2,694.0,13487,"Minneapolis, MN",MSP,13851,"Oklahoma City, OK",OKC,SkyWest Airlines Inc.,OO,1,1,2025
0.0,500.0,1752.0,1,288.0,11042,"Cleveland, OH",CLE,12264,"Washington, DC",IAD,United Air Lines Inc.,UA,1,1,2025
0.0,525.0,1752.0,1,473.0,14100,"Philadelphia, PA",PHL,13577,"Myrtle Beach, SC",MYR,Piedmont Airlines,PT,1,1,2025
0.0,0.0,1753.0,1,248.0,11995,"Greensboro/High Point, NC",GSO,11278,"Washington, DC",DCA,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1753.0,1,373.0,10397,"Atlanta, GA",ATL,11193,"Cincinnati, OH",CVG,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1753.0,1,374.0,15096,"Syracuse, NY",SYR,11433,"Detroit, MI",DTW,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1753.0,1,431.0,14492,"Raleigh/Durham, NC",RDU,12953,"New York, NY",LGA,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1753.0,2,532.0,14492,"Raleigh/Durham, NC",RDU,10529,"Hartford, CT",BDL,Breeze Aviation Group DBA  Breeze,MX,1,1,2025
0.0,0.0,1754.0,1,488.0,14570,"Reno, NV",RNO,14679,"San Diego, CA",SAN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1754.0,1,488.0,14193,"Pensacola, FL",PNS,12191,"Houston, TX",HOU,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1754.0,2,861.0,10849,"Bozeman, MT",BZN,10466,"Phoenix, AZ",AZA,Allegiant Air,G4,1,1,2025
0.0,0.0,1754.0,3,1214.0,13204,"Orlando, FL",MCO,14321,"Portland, ME",PWM,JetBlue Airways,B6,1,1,2025
0.0,0.0,1755.0,2,634.0,11278,"Washington, DC",DCA,12451,"Jacksonville, FL",JAX,PSA Airlines Inc.,OH,1,1,2025
0.0,13.0,1756.0,2,864.0,12451,"Jacksonville, FL",JAX,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,0.0,1758.0,1,209.0,12478,"New York, NY",JFK,15096,"Syracuse, NY",SYR,Republic Airline,YX,1,1,2025
0.0,0.0,1758.0,2,562.0,12448,"Jackson/Vicksburg, MS",JAN,11057,"Charlotte, NC",CLT,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1761.0,1,144.0,11337,"Duluth, MN",DLH,13487,"Minneapolis, MN",MSP,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1761.0,1,429.0,12266,"Houston, TX",IAH,13158,"Midland/Odessa, TX",MAF,United Air Lines Inc.,UA,1,1,2025
0.0,0.0,1761.0,2,878.0,14112,"St. Petersburg, FL",PIE,14122,"Pittsburgh, PA",PIT,Allegiant Air,G4,1,1,2025
0.0,0.0,1761.0,3,1158.0,13851,"Oklahoma City, OK",OKC,11278,"Washington, DC",DCA,Republic Airline,YX,1,1,2025
0.0,0.0,1761.0,3,1430.0,11298,"Dallas/Fort Worth, TX",DFW,13476,"Monterey, CA",MRY,American Airlines Inc.,AA,1,1,2025
0.0,0.0,1762.0,1,264.0,13930,"Chicago, IL",ORD,11193,"Cincinnati, OH",CVG,Republic Airline,YX,1,1,2025
0.0,0.0,1762.0,2,552.0,13930,"Chicago, IL",ORD,12992,"Little Rock, AR",LIT,Air Wisconsin Airlines Corp,ZW,1,1,2025
0.0,0.0,1763.0,1,68.0,14843,"San Juan, PR",SJU,15024,"Charlotte Amalie, VI",STT,Silver Airways,3M,1,1,2025
0.0,0.0,1763.0,1,269.0,12953,"New York, NY",LGA,14321,"Portland, ME",PWM,Endeavor Air Inc.,9E,1,1,2025
0.0,5.0,1765.0,1,438.0,14783,"Springfield, MO",SGF,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,0.0,1766.0,2,541.0,11057,"Charlotte, NC",CLT,12478,"New York, NY",JFK,Republic Airline,YX,1,1,2025
0.0,0.0,1767.0,2,587.0,14771,"San Francisco, CA",SFO,15041,"Sun Valley/Hailey/Ketchum, ID",SUN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1768.0,3,1014.0,11292,"Denver, CO",DEN,10693,"Nashville, TN",BNA,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1768.0,3,1087.0,13487,"Minneapolis, MN",MSP,10994,"Charleston, SC",CHS,Endeavor Air Inc.,9E,1,1,2025
0.0,2.0,1768.0,1,351.0,12951,"Lafayette, LA",LFT,11298,"Dallas/Fort Worth, TX",DFW,Envoy Air,MQ,1,1,2025
0.0,0.0,1769.0,2,783.0,13930,"Chicago, IL",ORD,10529,"Hartford, CT",BDL,Republic Airline,YX,1,1,2025
0.0,0.0,1770.0,3,1225.0,11637,"Fargo, ND",FAR,14107,"Phoenix, AZ",PHX,Envoy Air,MQ,1,1,2025
0.0,0.0,1770.0,5,2408.0,14893,"Sacramento, CA",SMF,13204,"Orlando, FL",MCO,Alaska Airlines Inc.,AS,1,1,2025
0.0,0.0,1771.0,3,1254.0,13487,"Minneapolis, MN",MSP,14252,"Pasco/Kennewick/Richland, WA",PSC,SkyWest Airlines Inc.,OO,1,1,2025
0.0,80.0,1772.0,3,1027.0,14679,"San Diego, CA",SAN,11884,"Spokane, WA",GEG,Horizon Air,QX,1,1,2025
0.0,0.0,1775.0,1,288.0,11042,"Cleveland, OH",CLE,12264,"Washington, DC",IAD,Republic Airline,YX,1,1,2025
0.0,0.0,1776.0,1,382.0,10581,"Bangor, ME",BGR,12478,"New York, NY",JFK,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1776.0,2,740.0,13930,"Chicago, IL",ORD,12478,"New York, NY",JFK,Endeavor Air Inc.,9E,1,1,2025
0.0,164.0,1776.0,2,598.0,13476,"Monterey, CA",MRY,14107,"Phoenix, AZ",PHX,Envoy Air,MQ,1,1,2025
0.0,0.0,1777.0,2,536.0,13930,"Chicago, IL",ORD,10431,"Asheville, NC",AVL,Republic Airline,YX,1,1,2025
0.0,0.0,1777.0,2,965.0,14108,"Peoria, IL",PIA,14112,"St. Petersburg, FL",PIE,Allegiant Air,G4,1,1,2025
0.0,4.0,1777.0,1,99.0,11699,"Florence, SC",FLO,11057,"Charlotte, NC",CLT,Piedmont Airlines,PT,1,1,2025
0.0,0.0,1779.0,1,393.0,13198,"Kansas City, MO",MCI,13487,"Minneapolis, MN",MSP,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1780.0,2,532.0,13204,"Orlando, FL",MCO,15412,"Knoxville, TN",TYS,Allegiant Air,G4,1,1,2025
0.0,0.0,1780.0,2,742.0,12451,"Jacksonville, FL",JAX,14100,"Philadelphia, PA",PHL,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1781.0,3,1373.0,14512,"Rockford, IL",RFD,10466,"Phoenix, AZ",AZA,Allegiant Air,G4,1,1,2025
0.0,0.0,1783.0,1,263.0,13796,"Oakland, CA",OAK,14689,"Santa Barbara, CA",SBA,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1783.0,2,723.0,14524,"Richmond, VA",RIC,15304,"Tampa, FL",TPA,Breeze Aviation Group DBA  Breeze,MX,1,1,2025
0.0,0.0,1783.0,3,1023.0,11624,"Key West, FL",EYW,11278,"Washington, DC",DCA,Envoy Air,MQ,1,1,2025
0.0,0.0,1785.0,1,241.0,10792,"Buffalo, NY",BUF,11433,"Detroit, MI",DTW,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1788.0,1,422.0,13241,"Meridian, MS",MEI,12266,"Houston, TX",IAH,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1789.0,1,313.0,10529,"Hartford, CT",BDL,11278,"Washington, DC",DCA,Republic Airline,YX,1,1,2025
0.0,0.0,1789.0,2,851.0,13230,"Harrisburg, PA",MDT,13204,"Orlando, FL",MCO,Frontier Airlines Inc.,F9,1,1,2025
0.0,175.0,1790.0,5,2408.0,13204,"Orlando, FL",MCO,14893,"Sacramento, CA",SMF,Alaska Airlines Inc.,AS,1,1,2025
0.0,439.0,1790.0,3,1017.0,14262,"Palm Springs, CA",PSP,14004,"Everett, WA",PAE,Horizon Air,QX,1,1,2025
0.0,1469.0,1790.0,3,1389.0,10800,"Burbank, CA",BUR,12191,"Houston, TX",HOU,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1791.0,3,1370.0,11292,"Denver, CO",DEN,11995,"Greensboro/High Point, NC",GSO,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1792.0,1,284.0,11618,"Newark, NJ",EWR,13931,"Norfolk, VA",ORF,Republic Airline,YX,1,1,2025
0.0,32.0,1792.0,1,212.0,14100,"Philadelphia, PA",PHL,13931,"Norfolk, VA",ORF,Piedmont Airlines,PT,1,1,2025
0.0,0.0,1793.0,1,309.0,13158,"Midland/Odessa, TX",MAF,11298,"Dallas/Fort Worth, TX",DFW,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1794.0,2,927.0,12266,"Houston, TX",IAH,13502,"Montrose/Delta, CO",MTJ,Mesa Airlines Inc.,YV,1,1,2025
0.0,0.0,1794.0,2,718.0,12478,"New York, NY",JFK,14685,"Savannah, GA",SAV,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1794.0,2,864.0,13930,"Chicago, IL",ORD,12451,"Jacksonville, FL",JAX,Envoy Air,MQ,1,1,2025
0.0,5953.0,1794.0,6,2615.0,12982,"Lihue, HI",LIH,12892,"Los Angeles, CA",LAX,United Air Lines Inc.,UA,1,1,2025
0.0,0.0,1796.0,1,393.0,13487,"Minneapolis, MN",MSP,13198,"Kansas City, MO",MCI,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1797.0,2,833.0,12451,"Jacksonville, FL",JAX,12953,"New York, NY",LGA,Republic Airline,YX,1,1,2025
0.0,0.0,1797.0,3,1009.0,14986,"Sarasota/Bradenton, FL",SRQ,14696,"South Bend, IN",SBN,Allegiant Air,G4,1,1,2025
0.0,0.0,1797.0,3,1068.0,15016,"St. Louis, MO",STL,13303,"Miami, FL",MIA,Envoy Air,MQ,1,1,2025
0.0,0.0,1797.0,3,1251.0,11624,"Key West, FL",EYW,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,0.0,1798.0,2,771.0,10994,"Charleston, SC",CHS,14307,"Providence, RI",PVD,Breeze Aviation Group DBA  Breeze,MX,1,1,2025
0.0,0.0,1798.0,3,1009.0,14696,"South Bend, IN",SBN,14986,"Sarasota/Bradenton, FL",SRQ,Allegiant Air,G4,1,1,2025
0.0,0.0,1799.0,1,438.0,13930,"Chicago, IL",ORD,14783,"Springfield, MO",SGF,Air Wisconsin Airlines Corp,ZW,1,1,2025
0.0,0.0,1799.0,2,606.0,10397,"Atlanta, GA",ATL,13930,"Chicago, IL",ORD,Republic Airline,YX,1,1,2025
0.0,0.0,1799.0,2,807.0,14761,"Sanford, FL",SFB,12339,"Indianapolis, IN",IND,Allegiant Air,G4,1,1,2025
0.0,0.0,1800.0,1,156.0,12892,"Los Angeles, CA",LAX,14698,"San Luis Obispo, CA",SBP,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1800.0,2,564.0,10157,"Arcata/Eureka, CA",ACV,10800,"Burbank, CA",BUR,TEM Enterprises dba  Avelo Airlines,XP,1,1,2025
0.0,0.0,1800.0,3,1089.0,14100,"Philadelphia, PA",PHL,13495,"New Orleans, LA",MSY,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1801.0,1,316.0,11042,"Cleveland, OH",CLE,13930,"Chicago, IL",ORD,Republic Airline,YX,1,1,2025
0.0,0.0,1801.0,2,742.0,12451,"Jacksonville, FL",JAX,14100,"Philadelphia, PA",PHL,Republic Airline,YX,1,1,2025
0.0,0.0,1802.0,1,457.0,12544,"Concord, NC",USA,14761,"Sanford, FL",SFB,Allegiant Air,G4,1,1,2025
0.0,0.0,1805.0,1,46.0,13347,"Hoolehua, HI",MKK,13830,"Kahului, HI",OGG,"Southern Airways Express, dba Mokulele Airlines",9X,1,1,2025
0.0,0.0,1805.0,1,177.0,13204,"Orlando, FL",MCO,11697,"Fort Lauderdale, FL",FLL,Silver Airways,3M,1,1,2025
0.0,0.0,1805.0,2,696.0,12892,"Los Angeles, CA",LAX,15041,"Sun Valley/Hailey/Ketchum, ID",SUN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1807.0,5,2435.0,14893,"Sacramento, CA",SMF,12758,"Kona, HI",KOA,Hawaiian Airlines Inc.,HA,1,1,2025
0.0,0.0,1808.0,2,908.0,12264,"Washington, DC",IAD,13487,"Minneapolis, MN",MSP,Mesa Airlines Inc.,YV,1,1,2025
0.0,0.0,1808.0,1,113.0,11298,"Dallas/Fort Worth, TX",DFW,14960,"Wichita Falls, TX",SPS,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1810.0,1,145.0,10397,"Atlanta, GA",ATL,10146,"Albany, GA",ABY,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1810.0,1,257.0,10141,"Aberdeen, SD",ABR,13487,"Minneapolis, MN",MSP,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1811.0,2,987.0,14262,"Palm Springs, CA",PSP,14747,"Seattle, WA",SEA,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1812.0,3,1236.0,11540,"El Paso, TX",ELP,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,0.0,1813.0,2,908.0,10408,"Appleton, WI",ATW,11298,"Dallas/Fort Worth, TX",DFW,Envoy Air,MQ,1,1,2025
0.0,0.0,1815.0,3,1256.0,13198,"Kansas City, MO",MCI,10721,"Boston, MA",BOS,Republic Airline,YX,1,1,2025
0.0,910.0,1815.0,1,323.0,11066,"Columbus, OH",CMH,11278,"Washington, DC",DCA,Southwest Airlines Co.,WN,1,1,2025
0.0,1138.0,1816.0,3,1069.0,13204,"Orlando, FL",MCO,13851,"Oklahoma City, OK",OKC,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1817.0,2,620.0,13230,"Harrisburg, PA",MDT,10397,"Atlanta, GA",ATL,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1818.0,2,542.0,12266,"Houston, TX",IAH,12278,"Wichita, KS",ICT,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1818.0,2,853.0,11298,"Dallas/Fort Worth, TX",DFW,11695,"Flagstaff, AZ",FLG,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1818.0,4,1501.0,10466,"Phoenix, AZ",AZA,14696,"South Bend, IN",SBN,Allegiant Air,G4,1,1,2025
0.0,0.0,1819.0,2,723.0,15304,"Tampa, FL",TPA,14524,"Richmond, VA",RIC,Breeze Aviation Group DBA  Breeze,MX,1,1,2025
0.0,109.0,1819.0,2,618.0,15023,"Santa Rosa, CA",STS,14747,"Seattle, WA",SEA,Horizon Air,QX,1,1,2025
0.0,1.0,1821.0,2,675.0,10781,"Baton Rouge, LA",BTR,11057,"Charlotte, NC",CLT,Envoy Air,MQ,1,1,2025
0.0,0.0,1822.0,3,1042.0,12266,"Houston, TX",IAH,14492,"Raleigh/Durham, NC",RDU,Mesa Airlines Inc.,YV,1,1,2025
0.0,0.0,1822.0,2,532.0,15412,"Knoxville, TN",TYS,13204,"Orlando, FL",MCO,Allegiant Air,G4,1,1,2025
0.0,0.0,1823.0,2,883.0,10408,"Appleton, WI",ATW,11292,"Denver, CO",DEN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1823.0,3,1038.0,14100,"Philadelphia, PA",PHL,13198,"Kansas City, MO",MCI,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1823.0,3,1038.0,13198,"Kansas City, MO",MCI,14100,"Philadelphia, PA",PHL,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1824.0,2,762.0,13244,"Memphis, TN",MEM,11278,"Washington, DC",DCA,Republic Airline,YX,1,1,2025
0.0,0.0,1824.0,5,2050.0,14057,"Portland, OR",PDX,13495,"New Orleans, LA",MSY,Alaska Airlines Inc.,AS,1,1,2025
0.0,988.0,1824.0,3,1012.0,13871,"Omaha, NE",OMA,11278,"Washington, DC",DCA,Southwest Airlines Co.,WN,1,1,2025
0.0,0.0,1825.0,1,150.0,14113,"Pocatello, ID",PIH,14869,"Salt Lake City, UT",SLC,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1826.0,1,489.0,14057,"Portland, OR",PDX,15023,"Santa Rosa, CA",STS,Horizon Air,QX,1,1,2025
0.0,0.0,1826.0,2,689.0,14869,"Salt Lake City, UT",SLC,14747,"Seattle, WA",SEA,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1827.0,1,209.0,11618,"Newark, NJ",EWR,13296,"Manchester, NH",MHT,GoJet Airlines LLC d/b/a United Express,G7,1,1,2025
0.0,0.0,1828.0,2,738.0,12953,"New York, NY",LGA,13342,"Milwaukee, WI",MKE,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1828.0,2,740.0,12478,"New York, NY",JFK,13930,"Chicago, IL",ORD,JetBlue Airways,B6,1,1,2025
0.0,24.0,1828.0,2,814.0,14100,"Philadelphia, PA",PHL,15016,"St. Louis, MO",STL,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1829.0,1,488.0,14679,"San Diego, CA",SAN,14570,"Reno, NV",RNO,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1832.0,1,100.0,12264,"Washington, DC",IAD,14524,"Richmond, VA",RIC,CommuteAir LLC dba CommuteAir,C5,1,1,2025
0.0,0.0,1832.0,2,717.0,13931,"Norfolk, VA",ORF,13930,"Chicago, IL",ORD,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1832.0,3,1029.0,13487,"Minneapolis, MN",MSP,12478,"New York, NY",JFK,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1833.0,2,783.0,10529,"Hartford, CT",BDL,13930,"Chicago, IL",ORD,Republic Airline,YX,1,1,2025
0.0,0.0,1833.0,3,1147.0,14635,"Fort Myers, FL",RSW,11986,"Grand Rapids, MI",GRR,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1835.0,2,528.0,14112,"St. Petersburg, FL",PIE,12544,"Concord, NC",USA,Allegiant Air,G4,1,1,2025
0.0,0.0,1835.0,3,1023.0,11278,"Washington, DC",DCA,11624,"Key West, FL",EYW,Envoy Air,MQ,1,1,2025
0.0,0.0,1835.0,5,2116.0,13930,"Chicago, IL",ORD,15024,"Charlotte Amalie, VI",STT,United Air Lines Inc.,UA,1,1,2025
0.0,7.0,1836.0,1,383.0,10781,"Baton Rouge, LA",BTR,11298,"Dallas/Fort Worth, TX",DFW,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1838.0,2,823.0,14489,"Bend/Redmond, OR",RDM,14679,"San Diego, CA",SAN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1838.0,3,1175.0,14025,"Plattsburgh, NY",PBG,14761,"Sanford, FL",SFB,Allegiant Air,G4,1,1,2025
0.0,0.0,1839.0,1,411.0,11109,"Colorado Springs, CO",COS,14869,"Salt Lake City, UT",SLC,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1839.0,1,488.0,13487,"Minneapolis, MN",MSP,11823,"Fort Wayne, IN",FWA,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1839.0,2,792.0,11292,"Denver, CO",DEN,14814,"Shreveport, LA",SHV,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1839.0,3,1124.0,13487,"Minneapolis, MN",MSP,10721,"Boston, MA",BOS,Sun Country Airlines d/b/a MN Airlines,SY,1,1,2025
0.0,0.0,1840.0,1,238.0,14112,"St. Petersburg, FL",PIE,11624,"Key West, FL",EYW,Allegiant Air,G4,1,1,2025
0.0,0.0,1840.0,1,330.0,15304,"Tampa, FL",TPA,14193,"Pensacola, FL",PNS,Silver Airways,3M,1,1,2025
0.0,0.0,1840.0,3,1371.0,12892,"Los Angeles, CA",LAX,15919,"Fayetteville, AR",XNA,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1841.0,2,762.0,11278,"Washington, DC",DCA,13244,"Memphis, TN",MEM,Republic Airline,YX,1,1,2025
0.0,2.0,1842.0,2,672.0,10140,"Albuquerque, NM",ABQ,10800,"Burbank, CA",BUR,Southwest Airlines Co.,WN,1,1,2025
0.0,75.0,1842.0,1,108.0,13930,"Chicago, IL",ORD,13485,"Madison, WI",MSN,Piedmont Airlines,PT,1,1,2025
0.0,0.0,1843.0,1,356.0,11278,"Washington, DC",DCA,14307,"Providence, RI",PVD,Republic Airline,YX,1,1,2025
0.0,0.0,1843.0,2,597.0,11298,"Dallas/Fort Worth, TX",DFW,10599,"Birmingham, AL",BHM,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1844.0,1,290.0,10713,"Boise, ID",BOI,14869,"Salt Lake City, UT",SLC,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1845.0,1,77.0,13476,"Monterey, CA",MRY,14771,"San Francisco, CA",SFO,SkyWest Airlines Inc.,OO,1,1,2025
0.0,20.0,1845.0,2,814.0,15016,"St. Louis, MO",STL,14100,"Philadelphia, PA",PHL,PSA Airlines Inc.,OH,1,1,2025
0.0,336.0,1845.0,2,977.0,10423,"Austin, TX",AUS,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,0.0,1846.0,2,963.0,12953,"New York, NY",LGA,13244,"Memphis, TN",MEM,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1846.0,2,989.0,11298,"Dallas/Fort Worth, TX",DFW,14869,"Salt Lake City, UT",SLC,Frontier Airlines Inc.,F9,1,1,2025
0.0,1.0,1846.0,1,75.0,11996,"Greer, SC",GSP,11057,"Charlotte, NC",CLT,American Airlines Inc.,AA,1,1,2025
0.0,0.0,1847.0,2,823.0,14679,"San Diego, CA",SAN,14489,"Bend/Redmond, OR",RDM,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1849.0,2,765.0,10693,"Nashville, TN",BNA,12478,"New York, NY",JFK,JetBlue Airways,B6,1,1,2025
0.0,0.0,1849.0,3,1171.0,14307,"Providence, RI",PVD,14986,"Sarasota/Bradenton, FL",SRQ,Breeze Aviation Group DBA  Breeze,MX,1,1,2025
0.0,0.0,1850.0,2,948.0,13486,"Missoula, MT",MSO,10466,"Phoenix, AZ",AZA,Allegiant Air,G4,1,1,2025
0.0,0.0,1851.0,2,534.0,13204,"Orlando, FL",MCO,14492,"Raleigh/Durham, NC",RDU,Republic Airline,YX,1,1,2025
0.0,0.0,1853.0,2,501.0,13290,"Manhattan/Ft. Riley, KS",MHK,13930,"Chicago, IL",ORD,Air Wisconsin Airlines Corp,ZW,1,1,2025
0.0,0.0,1854.0,3,1078.0,14262,"Palm Springs, CA",PSP,10666,"Bellingham, WA",BLI,Allegiant Air,G4,1,1,2025
0.0,0.0,1854.0,3,1121.0,11624,"Key West, FL",EYW,14100,"Philadelphia, PA",PHL,Republic Airline,YX,1,1,2025
0.0,0.0,1855.0,2,587.0,10676,"Belleville, IL",BLV,15624,"Valparaiso, FL",VPS,Allegiant Air,G4,1,1,2025
0.0,0.0,1856.0,3,1029.0,12478,"New York, NY",JFK,13487,"Minneapolis, MN",MSP,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1857.0,1,314.0,14679,"San Diego, CA",SAN,11638,"Fresno, CA",FAT,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1857.0,2,948.0,11292,"Denver, CO",DEN,14831,"San Jose, CA",SJC,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1858.0,3,1113.0,13367,"Moline, IL",MLI,14082,"Punta Gorda, FL",PGD,Allegiant Air,G4,1,1,2025
0.0,0.0,1858.0,3,1217.0,10821,"Baltimore, MD",BWI,11298,"Dallas/Fort Worth, TX",DFW,Frontier Airlines Inc.,F9,1,1,2025
0.0,0.0,1859.0,1,461.0,11995,"Greensboro/High Point, NC",GSO,12953,"New York, NY",LGA,Endeavor Air Inc.,9E,1,1,2025
0.0,0.0,1859.0,2,752.0,13367,"Moline, IL",MLI,11292,"Denver, CO",DEN,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1860.0,1,241.0,10792,"Buffalo, NY",BUF,11433,"Detroit, MI",DTW,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1860.0,2,809.0,11109,"Colorado Springs, CO",COS,12266,"Houston, TX",IAH,SkyWest Airlines Inc.,OO,1,1,2025
0.0,0.0,1861.0,1,334.0,13487,"Minneapolis, MN",MSP,13930,"Chicago, IL",ORD,Republic Airline,YX,1,1,2025
0.0,46.0,1861.0,1,391.0,14570,"Reno, NV",RNO,12892,"Los Angeles, CA",LAX,Horizon Air,QX,1,1,2025
0.0,0.0,1862.0,1,157.0,11823,"Fort Wayne, IN",FWA,13930,"Chicago, IL",ORD,Air Wisconsin Airlines Corp,ZW,1,1,2025
0.0,0.0,1862.0,3,1373.0,10466,"Phoenix, AZ",AZA,14512,"Rockford, IL",RFD,Allegiant Air,G4,1,1,2025
0.0,0.0,1863.0,4,1590.0,12889,"Las Vegas, NV",LAS,12339,"Indianapolis, IN",IND,Spirit Air Lines,NK,1,1,2025
0.0,13.0,1863.0,2,589.0,11995,"Greensboro/High Point, NC",GSO,13930,"Chicago, IL",ORD,Envoy Air,MQ,1,1,2025
0.0,216.0,1863.0,2,630.0,12892,"Los Angeles, CA",LAX,13264,"Medford, OR",MFR,Horizon Air,QX,1,1,2025
0.0,0.0,1865.0,1,296.0,11066,"Columbus, OH",CMH,13930,"Chicago, IL",ORD,Air Wisconsin Airlines Corp,ZW,1,1,2025
0.0,0.0,1866.0,3,1117.0,14122,"Pittsburgh, PA",PIT,12266,"Houston, TX",IAH,Mesa Airlines Inc.,YV,1,1,2025
0.0,0.0,1866.0,3,1338.0,11697,"Fort Lauderdale, FL",FLL,10408,"Appleton, WI",ATW,Allegiant Air,G4,1,1,2025
0.0,33.0,1867.0,2,977.0,13930,"Chicago, IL",ORD,10423,"Austin, TX",AUS,Envoy Air,MQ,1,1,2025
0.0,2179.0,1867.0,2,680.0,14492,"Raleigh/Durham, NC",RDU,11697,"Fort Lauderdale, FL",FLL,Southwest Airlines Co.,WN,1,1,2025
0.0,26.0,1868.0,1,212.0,13931,"Norfolk, VA",ORF,14100,"Philadelphia, PA",PHL,PSA Airlines Inc.,OH,1,1,2025
0.0,0.0,1869.0,2,765.0,10408,"Appleton, WI",ATW,10397,"Atlanta, GA",ATL,SkyWest Airlines Inc.,OO,1,1,2025
